DOI,Title,Year,Date,Author,Institution,Country,Citation count,Open access,Abstract,Keyword,Topic,Subfield,Field,Domain,Author count,Institution count,Country count,Keyword count,Topic count,International collaboration,Multi-institution collaboration,Has abstract,Has author,Has institution,Has country,Has keyword,Has topic
10.1016/j.dss.2023.114083,Developers' decision to navigate resource adversity in crowdfunded digital development projects,2023,2023-09-12,Shahla Ghobadi | Lars Mathiassen,University of Leeds | Georgia State University,GB | US,5,Open Access,"In a world where funding institutions and venture capitalists dominate the digital product development landscape, crowdfunding engages a global crowd to finance visionary ideas and address underrepresented needs. However, despite recognizing the challenges of managing crowd expectations, there is limited understanding of how developers navigate these challenges following the successful funding of their proposals. Drawing on a comparative, longitudinal, and in-depth grounded investigation, this study illuminates the prevalence of ""resource adversity"" within crowdfunded digital development projects. Resource adversity, characterized by scarcities of critical resources such as funding and human capital, affects crowdfunded development despite substantial support from a large crowd, potentially leading to complex outcomes. While adversity compels developers to seek additional funding and advocate for changes in various project aspects, this perspective departs from resource-centric viewpoints and emphasizes resourceful decisions to proactively establish resilience, resist precarious changes, and facilitate the release of high-quality products and post-adversity benefits. The perspective contributes to the dominant research focus on post-adversity decision-making and restoration by discussing connections across pre-adversity, adversity, and post-adversity stages. By focusing on preparedness and resourcefulness, the decision-making insights expand research on managing resource-limited development while meeting diverse stakeholder expectations. Moreover, the perspective enriches extant understanding of community-based innovation by elucidating how product improvisation, community resource engagement, and bricolage are interrelated and contribute to shaping evolving digital products. The article concludes by discussing practical implications for entrepreneurs and platform owners and by exploring avenues for future research.",Resource (disambiguation) | Business | Computer science | Process management | Knowledge management,"FinTech, Crowdfunding, Digital Finance",Management Information Systems,"Business, Management and Accounting",Social Sciences,2,2,2,5,1,True,True,True,True,True,True,True,True
10.1016/j.dss.2023.114128,Shutdown and compliance decisions in the face of a viral pandemic: A game between governments and citizens,2023,2023-11-27,Puneet Kumar Agarwal | Kyle Hunt | Esther San José | Jun Ping Zhuang,"California Polytechnic State University | University at Buffalo, State University of New York",US,5,Unknown,,Shutdown | Government (linguistics) | Business | Compliance (psychology) | Pandemic | Game theory | Public economics | Risk analysis (engineering) | Coronavirus disease 2019 (COVID-19) | Economics | Microeconomics | Engineering | Psychology | Medicine | Social psychology,COVID-19 epidemiological studies,Modeling and Simulation,Mathematics,Physical Sciences,4,2,1,15,1,False,True,False,True,True,True,True,True
10.1016/j.dss.2022.113915,Control-style choices and performance impacts: How should senior IS managers enact control over uncertain IS projects?,2022,2022-12-17,Martin J. Wiener | W. Alec Cram | Ulrich Remus | Magnus Mähring,Technische Universität Dresden | University of Waterloo | Universität Innsbruck | Stockholm School of Economics,DE | CA | AT | SE,4,Unknown,,Control (management) | Style (visual arts) | Dilemma | Product (mathematics) | Process (computing) | Business | Management control system | Computer science,Information Technology Governance and Strategy,Management Information Systems,"Business, Management and Accounting",Social Sciences,4,4,4,8,1,True,True,False,True,True,True,True,True
10.1016/j.dss.2023.114036,Does the new entrant eat my pie or enlarge my pie? Market entry investigation in the online-to-offline on-demand context,2023,2023-06-15,Hongyan Dai | La Ta | Xun Xu,"Central University of Finance and Economics | California State University, Dominguez Hills",CN | US,4,Unknown,,Spillover effect | Context (archaeology) | Business | Product (mathematics) | Marketing | Cannibalization | Matching (statistics) | Industrial organization | Microeconomics | Economics,Consumer Market Behavior and Pricing,Marketing,"Business, Management and Accounting",Social Sciences,3,2,2,10,1,True,True,False,True,True,True,True,True
10.1016/j.dss.2023.114085,A method framework for identifying digital resource clusters in software ecosystems,2023,2023-09-12,Martin Kang | Gary F. Templeton | Euntae Ted Lee | Sungyong Um,Loyola Marymount University | West Virginia University | University of Memphis | Hanyang University | Anyang University,US | KR,4,Unknown,,Resource (disambiguation) | Ecosystem | Computer science | Software | Computer architecture | Operating system | Ecology | Biology | Computer network,Scientific Computing and Data Management,Information Systems and Management,Decision Sciences,Social Sciences,4,5,2,9,1,True,True,False,True,True,True,True,True
10.1016/j.dss.2024.114350,Foot in both camps: How do activities on third-party online healthcare platforms affect doctors' demand on official online healthcare platforms?,2024,2024-10-16,Heng Zhao | Sijia Zhou,Tongji University | Southeast University,CN,4,Unknown,,Affect (linguistics) | Health care | Business | Foot (prosody) | Psychology | Economics | Economic growth,Social Media in Health Education,Health,Social Sciences,Social Sciences,2,2,1,7,1,False,True,False,True,True,True,True,True
10.1016/j.dss.2024.114367,What happens when platforms disclose the purchase history associated with product reviews?,2024,2024-11-14,Miaomiao Liu | Xiaohua Zeng | Cheng Zhang | Liu Yong,University of Arizona | Xi’an Jiaotong-Liverpool University | Peking University | HSBC Holdings | Peking University Shenzhen Hospital | Fudan University,CN | US | GB,4,Unknown,,Product (mathematics) | Business | Computer science | Mathematics,Digital Marketing and Social Media,Sociology and Political Science,Social Sciences,Social Sciences,4,6,3,4,1,True,True,False,True,True,True,True,True
10.1016/j.dss.2024.114379,IS/IT Backsourcing decision making - A design science research approach,2024,2024-12-06,Jacky Akoka | Isabelle Comyn-Wattiau,Conservatoire National des Arts et Métiers | Centre d'études et de recherche en informatique et communications | École Supérieure des Sciences Économiques et Commerciales,FR,4,Unknown,,Computer science | Management science | Engineering,Outsourcing and Supply Chain Management,Management Information Systems,"Business, Management and Accounting",Social Sciences,2,3,1,3,1,False,True,False,True,True,True,True,True
10.1016/j.dss.2025.114437,To disclose or not? The impact of prosocial behavior disclosure on the attainment of social capital on social networking sites,2025,2025-03-22,Jiayuan Zhang | Koray Özpolat | Gulver Karamemis | Dara G. Schniederjans,University of Wisconsin–Whitewater | University of Rhode Island | Georgia Southern University,US,4,Unknown,,Prosocial behavior | Social capital | Business | Psychology | Economics | Social psychology | Political science,Digital Marketing and Social Media,Sociology and Political Science,Social Sciences,Social Sciences,4,3,1,7,1,False,True,False,True,True,True,True,True
10.1016/j.dss.2025.114438,Predicting stock price movement using social network analytics: Posts are sometimes less useful,2025,2025-03-25,Wanyun Li | Alvin Chung Man Leung | Ka Wai Choi | Hai Ying,Xiamen University | City University of Hong Kong | Queensland University of Technology | Australian National University,CN | HK | AU,4,Open Access,"Contemporary research has leveraged social network data as a predictive tool for decision-making process in the capital market. Yet, its effectiveness may be compromised by social contagion. This study addresses this problem by introducing conversation-level measures that capture how interactions among investors affect market predictions. Drawing on social contagion theory, we identified three conversation conditions—argument similarity, sentiment similarity, and conversation size—and examined their association with the likelihood of abrupt stock price changes, which indicate a loss of collective wisdom. Our analysis of 18 million StockTwits posts for 859 Initial Public Offerings (2008–2017) reveals that conversations with highly similar arguments, highly similar sentiments, and larger size are significantly associated with an increased likelihood of abrupt stock price changes in the subsequent week. Moreover, out-of-sample tests confirm that monitoring conversational dynamics enhances the predictive power of social network analytics, offering valuable guidance for investors and practitioners. Our study extends the theoretical framework of social contagion by highlighting the importance of the conversation level and provides practical recommendations for refining trading strategies based on social media data. • Applying social contagion theory to study stock returns prediction by social media posts. • Examining cognitive and emotional contagion and extensity of social contagion. • Cautioning against over-reliance on social media data for stock returns prediction. • Emphasizing the significance of conversation-level metrics in social media analysis.",Analytics | Stock (firearms) | Stock price | Computer science | Movement (music) | Econometrics | Economics | Data science | Engineering | Series (stratigraphy),Stock Market Forecasting Methods,Management Science and Operations Research,Decision Sciences,Social Sciences,4,4,3,10,1,True,True,True,True,True,True,True,True
10.1016/j.dss.2024.114327,Effective presentation of ontological overlap of multiple conceptual models,2024,2024-09-12,Djordje Djurica | Mohammad Jabbari | Jan Mendling | Jan Recker,Vienna University of Economics and Business | Weizenbaum Institute | Université Laval | Humboldt-Universität zu Berlin | Universität Hamburg,AT | DE | CA,3,Open Access,"Conceptual models are used to help professionals understand complex information systems and solve problems during systems analysis and design. Because single model often do not represent all relevant information, typically multiple models are used in combination. To design effective combinations of models, we propose a systematic approach that uses color highlighting to foreground overlapping concepts between multiple models to help readers identify corresponding information between models. We conducted two empirical studies – an online experiment and an eye-tracking experiment – to evaluate the cognitive efficacy of this approach. Our findings suggest that color highlighting can somewhat improve participants’ domain understanding but not the efficiency of problem-solving. Findings from the eye-tracking study suggest that the use of color can have both beneficial and harmful effects, depending on the extent of overlap. • Color highlighting aids the perceptual integration and synchronization of overlap between multiple conceptual models. • Color highlighting can improve information integration processes, which in some cases aids problem-solving. • Color highlighting has both positive and negative effects when it comes to the information search processes.",Presentation (obstetrics) | Computer science | Epistemology | Philosophy | Medicine,Semantic Web and Ontologies,Artificial Intelligence,Computer Science,Physical Sciences,4,5,3,5,1,True,True,True,True,True,True,True,True
10.1016/j.dss.2012.09.010,Measurement of analytical knowledge-based corporate memory and its application,2012,2012-09-26,Chun‐Che Huang | Yu-Neng Fan | Ching-Chin Chern | Pei-Hua Yen,National Chi Nan University | National Taiwan University,TW,15,Unknown,,Domain knowledge | Knowledge management | Computer science | Knowledge economy | Process (computing) | Set (abstract data type) | Knowledge extraction | Knowledge value chain | Organizational memory | Fuzzy logic | Competitive advantage | Function (biology) | Organizational learning | Data science | Data mining | Business | Artificial intelligence | Marketing,Big Data and Business Intelligence,Management Information Systems,"Business, Management and Accounting",Social Sciences,4,2,1,18,1,False,True,False,True,True,True,True,True
10.1016/j.dss.2010.02.011,Simultaneous vs. sequential sales: Bidder competition and supply uncertainty,2010,2010-03-11,Juan Feng | Kalyan Chatterjee,City University of Hong Kong | Pennsylvania State University,HK | US,15,Unknown,,Common value auction | Competition (biology) | Microeconomics | Reverse auction | English auction | Forward auction | Economics | Vickrey auction | Business | Auction theory,Auction Theory and Applications,Management Science and Operations Research,Decision Sciences,Social Sciences,2,2,2,10,1,True,True,False,True,True,True,True,True
10.1016/j.dss.2015.05.010,Effects of ticket-switching on inventory management: Actual vs. information system-based data,2015,2015-05-21,Wei Zhou | Selwyn Piramuthu,ESCP Business School,FR,15,Unknown,,Ticket | Purchasing | Profit (economics) | Order (exchange) | Business | Inventory control | Computer science | Microeconomics | Marketing | Economics | Computer security | Finance,Supply Chain and Inventory Management,Management Information Systems,"Business, Management and Accounting",Social Sciences,2,1,1,12,1,False,False,False,True,True,True,True,True
10.1016/j.dss.2011.06.004,"Quickly locating efficient, equitable deals in automated negotiations under two-sided information uncertainty",2011,2011-07-05,Hemalatha Chandrashekhar | Bharat Bhasker,Indian Institute of Management Ranchi | Indian Institute of Management Lucknow,IN,14,Unknown,,Negotiation | Incentive compatibility | Computer science | Mechanism design | Flexibility (engineering) | Incentive | Adversary | Protocol (science) | Matching (statistics) | Complete information | Computer security | Microeconomics | Economics | Mathematics,Multi-Agent Systems and Negotiation,Artificial Intelligence,Computer Science,Physical Sciences,2,2,1,14,1,False,True,False,True,True,True,True,True
10.1016/j.dss.2012.12.045,Testing the moderating effects of toolkits and user communities in personalization: The case of social networking service,2013,2013-01-26,Yonggui Wang | Dahui Li,"University of International Business and Economics | University of Minnesota, Duluth",CN | US,14,Unknown,,Personalization | Service (business) | Business | Computer science | Marketing,Service and Product Innovation,Marketing,"Business, Management and Accounting",Social Sciences,2,2,2,5,1,True,True,False,True,True,True,True,True
10.1016/j.dss.2010.07.013,A supply chain as a network of auctions,2010,2010-08-07,Thierry Moyaux | Peter McBurney | Michael Wooldridge,University of Liverpool,GB,14,Unknown,,Common value auction | Supply chain | Business | Industrial organization | Economics | Microeconomics | Marketing,Auction Theory and Applications,Management Science and Operations Research,Decision Sciences,Social Sciences,3,1,1,7,1,False,False,False,True,True,True,True,True
10.1016/j.dss.2013.09.019,Coalition formation based on marginal contributions and the Markov process,2013,2013-10-18,Stephen Shaoyi Liao | Jia-Dong Zhang | Raymond Y.K. Lau | Tianying Wu,City University of Hong Kong,HK,13,Unknown,,Markov chain | Process (computing) | Markov process | Computer science | Mathematics | Statistics | Machine learning | Programming language,Auction Theory and Applications,Management Science and Operations Research,Decision Sciences,Social Sciences,4,1,1,8,1,False,False,False,True,True,True,True,True
10.1016/j.dss.2011.10.015,Yield management of workforce for IT service providers,2011,2011-10-25,Joung Yeon Kim | Kemal Altınkemer | Arnab Bisi,Indiana University Kokomo | Purdue University West Lafayette,US,13,Unknown,,Staffing | Workforce | Service provider | Workforce management | Profit (economics) | Procurement | Business | Service (business) | Markov decision process | Markov process | Industrial organization | Computer science | Operations research | Marketing | Microeconomics | Economics,Supply Chain and Inventory Management,Management Information Systems,"Business, Management and Accounting",Social Sciences,3,2,1,16,1,False,True,False,True,True,True,True,True
10.1016/j.dss.2012.11.002,Optimal keyword auctions for optimal user experiences,2012,2012-11-08,Jun Li | Liu De | Shulin Liu,University of International Business and Economics | University of Kentucky,CN | US,13,Unknown,,Common value auction | Revenue | Computer science | Position (finance) | Greedy algorithm | Online advertising | Monetization | Payment | The Internet | Search engine | Operations research | Microeconomics | Economics | Information retrieval | World Wide Web | Finance | Engineering | Algorithm,Consumer Market Behavior and Pricing,Marketing,"Business, Management and Accounting",Social Sciences,3,2,2,18,1,True,True,False,True,True,True,True,True
10.1016/j.dss.2015.10.003,Mathematical modeling and Bayesian estimation for error-prone retail shelf audits,2015,2015-10-25,Howard Hao‐Chun Chuang,National Chengchi University,TW,12,Unknown,,Unobservable | Bayesian probability | Computer science | Operations research | Audit | Markov chain Monte Carlo | Service provider | Stockout | Service (business) | Econometrics | Business | Economics | Marketing | Engineering,Supply Chain and Inventory Management,Management Information Systems,"Business, Management and Accounting",Social Sciences,1,1,1,14,1,False,False,False,True,True,True,True,True
10.1016/j.dss.2014.10.005,DSS of vehicle refueling: A new enhanced approach with fuel weight considerations,2014,2014-10-24,Yoshinori Suzuki | Frank L. Montabon | Shih‐Hao Lu,Iowa State University,US,12,Unknown,,Fuel efficiency | Diesel fuel | Fuel tank | Automotive engineering | Engineering | Mechanical engineering,Electric Vehicles and Infrastructure,Electrical and Electronic Engineering,Engineering,Physical Sciences,3,1,1,6,1,False,False,False,True,True,True,True,True
10.1016/j.dss.2011.12.002,Can visible cues in search results indicate vendors' reliability?,2011,2011-12-19,Zhongming Ma | Olivia R. Liu Sheng | Gautam Pant | Alicia Iriberri,California State Polytechnic University | University of Utah | University of Iowa | Management Sciences (United States) | University of Illinois at Springfield,US,12,Unknown,,Reliability (semiconductor) | Search engine | Computer science | Ranking (information retrieval) | Product (mathematics) | Information retrieval | Mathematics,Consumer Market Behavior and Pricing,Marketing,"Business, Management and Accounting",Social Sciences,4,5,1,7,1,False,True,False,True,True,True,True,True
10.1016/j.dss.2012.09.015,A study on coordination of capacity allocation for different types of contractual retailers,2012,2012-09-29,Yeu‐Shiang Huang | Junming Chen | Zu-Liang Lin,National Cheng Kung University,TW,12,Unknown,,Business | Supply chain | General partnership | Industrial organization | Profit (economics) | Outsourcing | Microeconomics | Transaction cost | Revenue | Economic shortage | Economics | Marketing | Finance,Supply Chain and Inventory Management,Management Information Systems,"Business, Management and Accounting",Social Sciences,3,1,1,13,1,False,False,False,True,True,True,True,True
10.1016/j.dss.2010.06.001,A cost-based analysis of intrusion detection system configuration under active or passive response,2010,2010-06-21,Wei Thoo Yue | Metin Çakanyıldırım,City University of Hong Kong | The University of Texas at Dallas,HK | US,12,Unknown,,ALARM | Incident response | Computer science | Intrusion | Sensitivity (control systems) | Response time | False alarm | Computer security | Engineering | Artificial intelligence | Electronic engineering,Network Security and Intrusion Detection,Computer Networks and Communications,Computer Science,Physical Sciences,2,2,2,11,1,True,True,False,True,True,True,True,True
10.1016/j.dss.2012.05.035,Impact of psychological traits on user performance in information systems delivering customer service: IS management perspective,2012,2012-05-30,Md. Dulal Hossain | Junghoon Moon | Yun Jae-woong | Young Chan Choe,Bangladesh Atomic Energy Commission | Seoul National University,BD | KR,12,Unknown,,Perspective (graphical) | Service (business) | Process management | Knowledge management | Business | Psychology | Computer science | Marketing,Technology Adoption and User Behaviour,Information Systems and Management,Decision Sciences,Social Sciences,4,2,2,8,1,True,True,False,True,True,True,True,True
10.1016/j.dss.2017.05.007,"Facility location using GIS enriched demographic and lifestyle data for a traveling entertainment troupe in Bavaria, Germany",2017,2017-05-08,Jeremy North | Fred L. Miller,Murray State University,US,12,Unknown,,Entertainment | Population | Geographic information system | Geography | Spatial dispersion | Computer science | Database | Advertising | Business | Cartography | Demography | Sociology | Political science,Urban Transport and Accessibility,Transportation,Social Sciences,Social Sciences,2,1,1,13,1,False,False,False,True,True,True,True,True
10.1016/j.dss.2017.09.003,Improving cognitive effectiveness of business process diagrams with opacity-driven graphical highlights,2017,2017-09-21,Gregor Jošt | Jernej Huber | Marjan Heričko | Gregor Polančič,University of Maribor,SI,12,Unknown,,Process (computing) | Computer science | Opacity | Business process | Cognitive dimensions of notations | Cognition | Business process modeling | Graphical model | Process management | Human–computer interaction | Work in process | Artificial intelligence | Engineering | Psychology | Programming language,Business Process Modeling and Analysis,Management Information Systems,"Business, Management and Accounting",Social Sciences,4,1,1,15,1,False,False,False,True,True,True,True,True
10.1016/j.dss.2013.07.004,Online learning for auction mechanism in bandit setting,2013,2013-07-26,Di He | Wei Chen | Liwei Wang | Tie‐Yan Liu,Peking University | Microsoft (United States) | Microsoft Research Asia (China),CN | US,11,Unknown,,Regret | Computer science | Upper and lower bounds | Function (biology) | Space (punctuation) | Mathematical optimization | Multi-armed bandit | Auction algorithm | Thompson sampling | Mathematics | Common value auction | Auction theory | Machine learning,Auction Theory and Applications,Management Science and Operations Research,Decision Sciences,Social Sciences,4,3,2,13,1,True,True,False,True,True,True,True,True
10.1016/j.dss.2012.10.018,A new reengineering methodology for the product-driven system applied to the medication-use process,2012,2012-10-17,Jean-Charles Huet | Jean-Luc Paris | Khalid Kouiss | Michel Gourgand,"Centre National de la Recherche Scientifique | Laboratoire d'Informatique, de Modélisation et d'Optimisation des Systèmes | Centre Hospitalier Universitaire de Clermont-Ferrand | Clermont Université",FR,11,Unknown,,Business process reengineering | Process management | Pharmacy | Computer science | Process (computing) | Product (mathematics) | Hospital information system | Order (exchange) | Component (thermodynamics) | Operations management | Information system | Systems engineering | Engineering management | Medicine | Engineering | Nursing | Business | Mathematics,Flexible and Reconfigurable Manufacturing Systems,Industrial and Manufacturing Engineering,Engineering,Physical Sciences,4,4,1,18,1,False,True,False,True,True,True,True,True
10.1016/j.dss.2015.04.001,A novel entropy-based decision support framework for uncertainty resolution in the initial subjective evaluations of experts: The NATO enlargement problem,2015,2015-04-11,Madjid Tavana | Debora Di Caprio | Francisco J. Santos‐Arteaga | Aidan O’Connor,Paderborn University | La Salle University | York University | Universidad Complutense de Madrid,DE | US | CA | ES,11,Unknown,,Ranking (information retrieval) | Computer science | Entropy (arrow of time) | Reliability (semiconductor) | Set (abstract data type) | Data mining | Operations research | Machine learning | Mathematics,Multi-Criteria Decision Making,Management Science and Operations Research,Decision Sciences,Social Sciences,4,4,4,9,1,True,True,False,True,True,True,True,True
10.1016/j.dss.2010.08.016,Biometric keypads: Improving accuracy through optimal PIN selection,2010,2010-08-20,Benjamin K. Ngugi | Marilyn Mantei Tremaine | Peter Tarasewich,"Suffolk University | Rutgers, The State University of New Jersey",US,11,Unknown,,Biometrics | Authentication (law) | Computer science | Selection (genetic algorithm) | Key (lock) | Computer security | Artificial intelligence,User Authentication and Security Systems,Information Systems,Computer Science,Physical Sciences,3,2,1,7,1,False,True,False,True,True,True,True,True
10.1016/j.dss.2014.11.006,Detecting short-term cyclical topic dynamics in the user-generated content and news,2014,2014-12-06,Hsin‐Min Lu,National Taiwan University,TW,11,Unknown,,Computer science | Context (archaeology) | Term (time) | Latent Dirichlet allocation | Topic model | Dynamics (music) | Gibbs sampling | Timestamp | Information retrieval | Bayesian probability | Artificial intelligence,Advanced Text Analysis Techniques,Artificial Intelligence,Computer Science,Physical Sciences,1,1,1,11,1,False,False,False,True,True,True,True,True
10.1016/j.dss.2014.03.011,A characterization of hierarchical computable distance functions for data warehouse systems,2014,2014-04-12,Matteo Golfarelli | Elisa Turricchia,University of Bologna,IT,11,Unknown,,Data warehouse | Computer science | Context (archaeology) | Hierarchy | Data mining | Domain (mathematical analysis) | Data structure | Online analytical processing | Similarity (geometry) | Theoretical computer science | Characterization (materials science) | Mathematics | Artificial intelligence | Geography,Data Management and Algorithms,Signal Processing,Computer Science,Physical Sciences,2,1,1,14,1,False,False,False,True,True,True,True,True
10.1016/j.dss.2012.05.038,Deriving knowledge representation guidelines by analyzing knowledge engineer behavior,2012,2012-05-28,Cecil Eng Huang Chua | Veda C. Storey | Roger H.L. Chiang,University of Auckland | Georgia State University | University of Cincinnati,NZ | US,10,Unknown,,Domain knowledge | Computer science | Procedural knowledge | Knowledge representation and reasoning | Body of knowledge | Open Knowledge Base Connectivity | Knowledge management | Knowledge engineering | Knowledge integration | Representation (politics) | Knowledge acquisition | Knowledge-based systems | Process (computing) | Domain (mathematical analysis) | Mental representation | Personal knowledge management | Cognition | Artificial intelligence | Organizational learning | Psychology | Programming language | Mathematics,Semantic Web and Ontologies,Artificial Intelligence,Computer Science,Physical Sciences,3,3,2,22,1,True,True,False,True,True,True,True,True
10.1016/j.dss.2012.05.041,A brain information-aided intelligent investment system,2012,2012-05-30,Tetsuya Shimokawa | Kanta Kinoshita | Kazuhiro Miyagawa | Tadanobu Misawa,Tokyo University of Science | Waseda University | Hitotsubashi University | University of Toyama,JP,10,Unknown,,Neuroeconomics | Investment (military) | Portfolio | Selection (genetic algorithm) | Field (mathematics) | Information processing | Investment decisions | Brain activity and meditation | Computer science | Finance | Neuroscience | Economics | Psychology | Behavioral economics | Artificial intelligence | Electroencephalography,Stock Market Forecasting Methods,Management Science and Operations Research,Decision Sciences,Social Sciences,4,4,1,16,1,False,True,False,True,True,True,True,True
10.1016/j.dss.2010.08.025,Giving context to accounting numbers: The role of news coverage,2010,2010-08-21,Kuo-Tay Chen | Hsin‐Min Lu | Tsai-Jyh Chen | Shu‐Hsing Li | Jian-Shuen Lian | Hsinchun Chen,National Taiwan University | National Chengchi University | Tunghai University | University of Arizona,TW | US,10,Unknown,,Earnings | Earnings response coefficient | Accounting | Context (archaeology) | Stock (firearms) | Business | Earnings per share | Post-earnings-announcement drift | Value (mathematics) | Annual report | Accounting information system | Economics | Statistics,"Auditing, Earnings Management, Governance",Accounting,"Business, Management and Accounting",Social Sciences,6,4,2,13,1,True,True,False,True,True,True,True,True
10.1016/j.dss.2013.06.010,Reliability (or “lack thereof”) of on-line preference revelation: A controlled experimental analysis,2013,2013-06-21,Li Chen | James R. Marsden | Zhongju Zhang,Fayetteville State University | University of Connecticut,US,10,Open Access,"Networks permitting anonymous contributions continue to expand and flourish. In some networks, the reliability of a contribution is not of particular importance. In other settings, however, the development of a network is driven by specific purposes which make the reliability of information exchanged of significant importance. One such situation involves the use of information markets for aggregating individuals' preferences on new or emerging technologies. At this point, there remains skepticism concerning the reliability of the preference revelations in such markets and thus the resulting preference aggregations and rankings of emerging technologies. In this paper, we study the reliability of on-line preference revelation using a series of controlled laboratory experiments. Our analysis includes individuals' pre- and post-experiment rankings of technologies, individual trading and accumulation activities during an electronics market experiment, the final experimental market outcomes, and a ranking of the same technologies by a panel of experts from a Fortune 5 company. In addition, as a final step, we allowed each participant to actually select and keep a unit of one of the technologies at zero price (free). That is, we were able to observe each participant's actual final true preference from the set of technologies. © 2013 Elsevier B.V.",Revelation | Reliability (semiconductor) | Preference | Line (geometry) | Reliability engineering | Psychology | Statistics | Mathematics | Engineering | Physics | Philosophy,Sports Analytics and Performance,Economics and Econometrics,"Economics, Econometrics and Finance",Social Sciences,3,2,1,11,1,False,True,True,True,True,True,True,True
10.1016/j.dss.2012.05.049,Secure federation of semantic information services,2012,2012-06-01,Benjamin Fabian | Steffen Kunz | Sebastian Müller | Oliver Günther,Humboldt-Universität zu Berlin | Freie Universität Berlin | University of Potsdam,DE,10,Unknown,,Computer science | Russian federation | Business,Service-Oriented Architecture and Web Services,Information Systems,Computer Science,Physical Sciences,4,3,1,3,1,False,True,False,True,True,True,True,True
10.1016/j.dss.2016.02.008,Man vs. machine: Investigating the effects of adversarial system use on end-user behavior in automated deception detection interviews,2016,2016-03-03,Jeffrey Gainer Proudfoot | Randall Boyle | Ryan M. Schuetzler,Bentley University | Weber State University | University of Nebraska at Omaha,US,10,Open Access,"Deception is an inevitable component of human interaction. Researchers and practitioners are developing information systems to aid in the detection of deceptive communication. Information systems are typically adopted by end users to aid in completing a goal or objective (e.g., increasing the efficiency of a business process). However, end-user interactions with deception detection systems (adversarial systems) are unique because the goals of the system and the user are orthogonal. Prior work investigating systems-based deception detection has focused on the identification of reliable deception indicators. This research extends extant work by looking at how users of deception detection systems alter their behavior in response to the presence of guilty knowledge, relevant stimuli, and system knowledge. An analysis of data collected during two laboratory experiments reveals that guilty knowledge, relevant stimuli, and system knowledge all lead to increased use of countermeasures. The implications and limitations of this research are discussed and avenues for future research are outlined.",Deception | Adversarial system | Extant taxon | Computer science | Process (computing) | Work (physics) | Knowledge management | Human–computer interaction | Computer security | Psychology | Data science | Artificial intelligence | Social psychology | Engineering,Deception detection and forensic psychology,Social Psychology,Psychology,Social Sciences,3,3,1,14,1,False,True,True,True,True,True,True,True
10.1016/j.dss.2016.09.005,Evaluation of on-line trading systems: Markov-switching vs time-varying parameter models,2016,2016-09-20,Michele Fornaciari | Carlo Grillenzoni,Università Iuav di Venezia,IT,10,Open Access,,Markov chain | Line (geometry) | Markov process | Computer science | Mathematics | Statistics,Stock Market Forecasting Methods,Management Science and Operations Research,Decision Sciences,Social Sciences,2,1,1,6,1,False,False,False,True,True,True,True,True
10.1016/j.dss.2015.05.009,Information transparency in prediction markets,2015,2015-05-21,Shengyun Yang | Ting Li | Eric van Heck,Erasmus University Rotterdam,NL,10,Unknown,,Transparency (behavior) | Prediction market | Business | Financial market | Market efficiency | Microeconomics | Economics | Financial economics | Computer science | Finance,Sports Analytics and Performance,Economics and Econometrics,"Economics, Econometrics and Finance",Social Sciences,3,1,1,10,1,False,False,False,True,True,True,True,True
10.1016/j.dss.2017.05.001,Understanding the formation of reciprocal hyperlinks between e-marketplace sellers,2017,2017-05-08,Zhao-ran Xu | Youwei Wang | Yulin Fang | Bernard C. Y. Tan | Hai Yan Sun,Fudan University | City University of Hong Kong | National University of Singapore,CN | HK | SG,10,Open Access,,Hyperlink | Reputation | Reciprocity (cultural anthropology) | Reciprocal | Transaction cost | Business | Database transaction | E-commerce | The Internet | Industrial organization | Microeconomics | Advertising | Marketing | Computer science | Economics | World Wide Web | Web page | Database,Digital Platforms and Economics,Strategy and Management,"Business, Management and Accounting",Social Sciences,5,3,3,18,1,True,True,False,True,True,True,True,True
10.1016/j.dss.2018.08.002,Do less active participants make active participants more active? An examination of Chinese Wikipedia,2018,2018-08-08,Yan Lin | Yan Chen,Dalian Maritime University,CN,10,Unknown,,Active monitoring | Active database | Active learning (machine learning) | Sexually active | Active fault | Psychology | Active compound | Active support | Computer science | Medicine | Database | Artificial intelligence | Chemistry | Real-time computing | Family medicine | Biology | Linguistics,Wikis in Education and Collaboration,Communication,Social Sciences,Social Sciences,2,1,1,17,1,False,False,False,True,True,True,True,True
10.1016/j.dss.2014.11.004,Effect of ticket-switching on inventory and shelf-space allocation,2014,2014-12-06,Wei Zhou | Selwyn Piramuthu,,,9,Unknown,,Ticket | Space (punctuation) | Computer science | Computer network | Operating system,Supply Chain and Inventory Management,Management Information Systems,"Business, Management and Accounting",Social Sciences,2,0,0,5,1,False,False,False,True,False,False,True,True
10.1016/j.dss.2011.01.019,Integrated capacity and marketing incentive contracting for capital-intensive service systems,2011,2011-03-17,Yabing Jiang | Abraham Avi Seidmann,Fordham University | University of Rochester,US,9,Unknown,,Incentive | Business | Service (business) | Pareto principle | Capacity management | Profit (economics) | Industrial organization | Microeconomics | Economics | Computer science | Operations management | Marketing,Supply Chain and Inventory Management,Management Information Systems,"Business, Management and Accounting",Social Sciences,2,2,1,12,1,False,True,False,True,True,True,True,True
